id,text,target,target_name
5500,"
Seconded.   I cycle to work each day, and if we could just get
those damned cars and their cretinous drivers off the road, it
would be a lot more fun.",0,alt.atheism
6565,"Dear Sirs!
Commercial firm of Lithuania ""POLIUS"" is interested for
new partners and establishing business contacts.
At present we may offer to You the following

   We have HUMAN ALPHA-FETOPROTHEIN in liquit or leofil dried state
   with purity not less than 96,6. Price 980$ per 1 mg. Every month deliveries
   in quantity 50...100 mg.


For more information please contact:
E-mail internet:  viktor@olesov.aiva.lt
Fax   (3702) 223 537
Phone (3702) 757 533
",6,misc.forsale
2335,"









",7,rec.autos
14261,"
Bad driving habits can damage a car in a couple of months, not 6 years.

If that were not the case, everyone would be driving fleet rental re-solds...

And while you are considering things (factors in stat terms), how about
city vs. highway driving ratios, owner vs. dealer service, extreme weather
or environment, adherence (sp?) to maintenance schedules, whether the car
has ever been in an accident, number of different drivers of the same car
in a family, whether the car is garaged, warmed up, ...

Spiros",7,rec.autos
9930," [Most of tirade deleted .. I have an editor and know how to use it] 

  Either this is an example of *great* sarcasm or I'm really, really worried.
",9,rec.sport.baseball
5873,"I believe we are down to two:  the 15-day and the 60-day.  (I don't remember 
a 30-day, but rather a 21-day.  Anyways, it's gone now.)  The period length 
is a minimum, not a maximum.  You can keep a guy on the 15-day for as long 
as you want, IF he's still certified as injured.  The player must be 
periodically re-evaluated to determine if he's still injured (thus you 
cannot park a player on the DL who maybe is out of options and you do not 
wish to expose to waivers).  If you get someone qualified for the 60-day 
that reduces the frequency of re-evaluations.  There is no longer, I 
believe, any limit to the number of players you can place on the DL.  When 
there was, you often had to choose and juggle your injured players between 
the lists.
--King ""Sparky"" Banaian				|""No taxes:  No new taxes,
kbanaian@pitzer.claremont.edu			|no old taxes, we are taxed
Dept. of Economics, Pitzer College		|enough."" -- Rep. Alan Keyes
Latest 1993 GDP forecast:  2.4%		| (please run, Alan!)
",9,rec.sport.baseball
1416,"




I sold my '86 Sprint last April with 95k on it.  I'd driven it since
the previous July, putting 20k miles on it.  The sensor light used to
light up regularly, starting about 5k miles after I bought it.  
My brother and I rebuilt the engine but used all of the original equipment,
so I suppose the sensor could have used replacement.  Performance (hah,
if you could call it that) did not change.  Perhaps emissions increased,
but how much emissions could a CA-registered 3 cylinder engine produce?
That was a neat car, I held the engine block easily in one hand!  Has
anyone ever driven the 'Turbo' variant?  Just curious...",7,rec.autos
16262,"


How can car be any good that has

          S     N     A    C
             U     D     N    E

written on the back with crooked letters as if a 2-year-old had
written it?  Hehhehehehahaha!

(About as silly as Crysler's attemps to make the label on the back
of some of their other cars appear like they are Mercedes.)

Sorry, I couldn't resist...",7,rec.autos
14867,"
I think Murray has done a great job.  He's picked up Ciccarelli,
Sheppard, Ysebaert, Howe, Coffey, and Riendeau (plus some depth players) 
without giving up anything the Wings needed or any of his top prospects.
All of this in three years.  Has anyone done better?

The year before he took over, the Wings didn't even make the playoffs.
There was about a year and a half during Demers' stint that the Wings
did OK, but that was due to Demers' motavational skills and clutch
and grab style.  They didn't have much talent.

Gerald, Murray wasn't responsible for Primeau (although I'm not
ready to admit that's a horrible pick).  They hired him after the
draft (which has never made sense to me).  His first pick was
Lapointe.

Ron ",10,rec.sport.hockey
11172,,11,sci.crypt
17739,"
To send a message to a CompuServe user via Internet E-Mail enter the
mail mode and address your receiver as follows: 723123.313@compuserve.com
The number is the receiver's CompuServe I.D. number. If the users number
contains a comma or anything other than a period, change it to a period.",2,comp.os.ms-windows.misc
12158,"Yes, there is:  consumer confusion.  In the early 80's with the
fuel crisis, etc., everyone wanted better fuel mileage.  Diesel fuel
was the cheapest fuel available and usually provides better mileage
than comparable gasoline engines.  So, GM decided to conver their
350 gas engine into a diesel engine (I think was a 5.7 liter).  Big
mistake.  The engine was not redesigned, but converted.  The engine
could not handle the higher compression, etc.  Lots of problems with
these cars.  This thew up a big red flag to the casual observer --
DON""T BUY A DIESEL.  THEY ARE BAD.  This was a gross generalization.

Ask yourself this question -- if your livelihood depended on driving,
LOTS of it, would you use a dependable or undependable (but cheaper
in the short run) vehicle?  What do Greyhound busses have in them?
Trailer Trucks?  Even Train Locomotives?  Are these gasoline engines?
No, they are diesel.  Tractor trailer truck manufacturers provide a
500,000 mile warrantee with they vehicles.

I own an `82 Diesel Suburban.  The 6.2L diesel is a GREAT engine.
Just keeps going.  It was more expensive (when new) than the gasoline
engine vehicle was.  The only problem with diesel engines is that 
when they need to be rebuilt, they are expensive.  In a gas 350
engine, you will pay about $1000 for a rebuild.  Diesel 6.2L is about
$2000.  But then again, the diesel engine lasts about twice as long
and gets about 50% better mileage.  A carburator for a gasoline engine
costs about $100 to rebuild (or less).  A rebuild of the fuel injection
pump on a diesel will cost about $500 (or more).  But then again,
you never need a tune-up.

If you're looking at a rebuilt 6.2L, I'd say you got a great deal.
Check to see if the fuel injection pump was rebuilt also.",7,rec.autos
9367,"
   A program in the archive keymap00.zip on simtel and mirror sites in the 
msdos/keyboard directory will do this.  It is written in assembler and it 
best if you have a compiler to create a new keyboard map.  It is possible, 
however, to use a binary editor to edit the provided compiled keyboard 
driver if you do not have a compiler.  I used hexed100.zip, also available 
on simtel.  Simply serach for the codes 00 01 02 03 to locate the biginning 
of the ""normal"" keyboard map.  Then swap the codes for the keys that you 
wish to swap.  See the keyboard directory of simtel for programs that report 
the scancode for each key to you (some bios programs also have this info).
Good luck,

- Pete
____________________________________________________________________________",3,comp.sys.ibm.pc.hardware
7795,"If ""I forgot"" doesn't have as much credibility as you'd like, consider
this alternative.  Somewhere on the hard disk, duplicated a few times,
keep a 128-bit random number.  When the 128-bit digest of your
passphrase is computed, it is XORred with the random number before being
used as the key for your hard disk.  Writing random junk over the random
numbers makes the hard disk unreadable by anyone.",11,sci.crypt
13258,"

Speaking of which, has anyone else been impressed with how much the 
descriptions of neurasthenia published a century ago sound like CFS?

-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" ",13,sci.med
7804,"As promised, I spoke today with the company mentioned in a Washington
Times article about the Clipper chip announcement. The name of the company
is Secure Communicatiions Technology (Information will be given at the end
of this message on how to contact them).

   Basically they are disturbed about the announcement for many reasons that
we are. More specifically however, Mr. Bryen of Secure Communications
brought to light many points that might interest most of the readers.

   His belief is that AT&T was made known of the clipper well before the
rest of the industry. This is for several reasons, several of which are:

 - A company of AT&T's size could never be able to make a decision to use
   the new chip on the SAME DAY it was announced.

 - Months ago they proposed using their own chip for AT&T's secure telephone
   devices. AT&T basically blew them off as being not interested at all.
   This stuck them as strange, until now...


   Also I spoke with Art Melnick, their cryptographer, he expressed several
concerns over the new Clipper Chip:

  - The obvious backdoor will be able to let many people decrypt the code.

  - Once the key is released to authorities the security of the crypto
    system is lost forever. These keys can end up in the hands of any agency
    of the government.

  - The fact that the escrowed keys never change means that the algorithm
    is vulnerable over time to an attacker.

  - The classified algorithm may hide another backdoor. But he feels that
    it is probably to keep people from forging fake serial numbers, or
    changing the keys themselves.

  - Additionally he feels that the NSA has probably spent enough time and
    money in working on a way to keep this chip from being reversed
    engineered, that he feels that reverse engineering it will be very
    difficult to do. He feels that they have developed a suitable technique
    to protect the chip from this attack. Also he feels that the chip is
    hardware encoded with the algorithm and not microcoded onto the chip.

Additonally I spoke with Mr. Melnick about their algorithm. He couldn't tell
me much about their new agorithm because it hasn't been patented yet.
However he told me a little:

 - The algorithm will be released for public review after patents have been
   granted for it. This is so the crypto community can see that it is
   secure.

 - The algorithm is called NEA for New Encryption Algorithm.
   The details were sketchy because now it is held as a trade secret
   until the patent was issued, but I was told that it will incorporate
   the following:

    - It will have fast encryption of data (Exact specs not given, but
      Mr. Melnick stated ""Much faster than what an RS-232 can put out."")

    - It is a symmetric cipher, just like IDEA and DES.

    - It will use 64 bit data blocks for encryption (like DES and IDEA).

    - The key length was not given to me, but Mr. Melnick states that
      it is _adujustable_ and is ""More than adequate for security.""

    - The algorithm is written in C and Assembler in software form, and
      can be ported to many platforms (Unlike the the Clipper Chip which
      is hardware ONLY and cannot be made into software) This I
      consider a definite plus for the NEA for widespread use.

    - The algorithm will accomodate public key distribution techniques
      such as RSA or Diffie-Hellman. This will also be supported in the
      hardware chip.

    - Right now the projected cost of the NEA chip will be about 10 dollars
      for each!! (Clipper will run 25 each chip [that is if it is produced
      enough, which probably won't happen]).

    - They currently sell a program called C-COM that uses the algorithm
      and a special streaming protocol that does not divide the encrypted
      data into ""blocks."" This could prevent plaintext attacks if you know
      what the block header is. This program operates at all supported
      RS-232 speeds and uses the software implementation of the algorithm.

    - Most importantly: IT DOES NOT HAVE A BACKDOOR!!



Right now the company is afraid that the new clipper chip will put them out
of business. This is a very real possibility. So they really need help in
stopping the clipper chip from becoming a standard. If you want to contact
them, they can be reached at..

Secure Communications Technology
8700 Georgia Ave. Suite 302
Silver Spring, MD

(301) 588-2200

I talked to Mr. Bryen who represents the company. He can answer any
questions you have.




Any factual errors occurring in this write up are my own and I apologize for
them ahead of time.

 ",11,sci.crypt
4527,"
	I like it.  PGP would be useful, I guess.  Although I don't have
a working version for VMS yet... :-(",11,sci.crypt
17622,"

If I may offer a constructive criticism, perhaps you should decide if you
love vehicles or the use they are put to. I, myself, think the F-86 is
a beautiful aircraft, but rest assured, I wouldn't even think of flying
it in combat today. Most of us want access to space and judge vehicles
on how they perform.


Not to this degree.


Why?


Your wrong. The DC approach is very tollerent of failure. It also has
the advantage of far greater reliability do to its reusable nature (Shuttle
isn't reusable, it's salvagable).


The flip over happens at a very low speed, not supersonic. If the DC-X
shows the flip over works, it will work unless the laws of physics change.


The final DC-1 will have fully intact abort throughout the entire flight
envelop. Upon re-entry for example, it can loose about 80% of available
thrust and still land safely.


Everything can suffer from catastrophic failure but that's not the same
thing. Shuttle simply isn't a fault tolerent design, SSTO is.


You don't put your patients in conditions where there is no way out. You
wouldn't for example, give a patient a drug and not monitor them for
harmful side effects would you?


You are very much in the minority. If the DC series fails to make orbit, it
will still be a very worthwhile effort. It will show us EXACTLY what we do
need to do to build SSTO.


Again, refering to the DC-1, it will provide fully intact abort theroughout
the flight envelop. Shuttle doesn't. DC is fault tollerent, Shuttle isn't.


Not true. Build a passenger pallet (a fairly easy thing to do) and it will
carry passengers.


I would suggest you talk to the DC-X crew themselves. Their original
schedule had an operational DC-1 flying in 96.


Your ignoring the dammage it does. Mannes space has a reputation for being
unreliable and hugely expensive. Shuttle supporters only make it easy for
opponents of manned space to kill it.


The only way to prove those things is to build it.

  Allen
",14,sci.space
10452,"
	I second that.  They even had sprockets for my R100rs - _very_ hard
	to find.",8,rec.motorcycles
8740,"Peir-Yuan Yeh asks:

same >or part of them are the same?  How about Torah? Are the first five
books >of OT as the same as Torah?????

Yes, yes, and yes.  Jewish history as recorded in the Old Testament and
as shown by archaeology are the same.  Kings, revivals, Temples, and all.

The Torah, as far as I know, is the five books of Moses.  Then come the
Prophets (all the Prophets, plus Joshua, Judges, 1&2 Samuel, 1&2 Kings)
and the Writings (Psalms, Proverbs, Lamentations, Ruth, Esther, Ezra,
Nehemiah, Ecclesiates, Song of Songs, 1&2 Chronicles, Job).

And the veracity of Isaiah, which you quoted to your Moslem friend is
quite well known.  A complete manuscript exists that dates back to past
200 BC, and is kept in a Museum in Israel.  It was found among the Dead
Sea Scrolls, which greatly enhanced our knowledge of the veracity of the
Old Testament, as they date back to around the time of Christ, whereas
before, the oldest complete manuscript in Hebrew was from around 900 AD.

Your Moslem friend is sorely mistaken, but understandably so.  If Jesus
was crucified, and atoned for our sins, he must have been God, for only
the death of God could atone for the sins of all humanity.  And as
Isaiah predicts, the messiah will be called ""the mighty God.""  And if he
was God, then he must have rose, for as St. Paul wrote, it was not
possible that death could hold him.  And if Jesus rose from the dead,
your Moslem friend would have little reason to be a Moslem.  Which is
why he denies the authenticity of the Old Testament.",15,soc.religion.christian
1548,"I just thought I would pass along my experience with APS. I recently ordered
 an external Quantum 240. The salesperson was friendly and knowledgeable, the
 order came when promised, and the invoice was at the price quoted. 

 Installing the drive was simple; I didn't even have to read the manual. The
 SCSI address is set by a pushbutton arrangement. I daisy-chained the drive
 from my Syquest (also from APS) and booted up with no problems. 

 I'm still going through all the shareware that comes on the drive. It's a
 pretty good assortment.

 The drive/fan is a bit noisier than I would like, but I think it'll be OK.
 The speed seems very good, although I haven't run any objective tests. It
 also seems to spin up pretty quickly; I can hit the power switch for it, and
 almost immediately power the Mac without any problems booting from the drive.

 Some observations: the case is plastic (good quality, though) while my older
 Syquest case is metal. There is one LED, which is normally green, and
 flickers red as the drive is accessed.

 Just a data point,
 Rich",4,comp.sys.mac.hardware
5615,"

Just a follow-up note, I have sold the receiver, so don't e-mail or call 
me anymore.  Sorry to dissapoint anyone.",6,misc.forsale
3403,"Sell it for $10, then.  I can't really offer more than $8 at
this point.",6,misc.forsale
6113,"
       Actually, fossil fuel plants run hotter than the usual 
boiling-water reactor nuclear plants.  (There's a gripe in the industry
that nuclear power uses 1900 vintage steam technology).  So it's
more important in nuclear plants to get the cold end of the system
as cold as possible.  Hence big cooling towers.  

       Oil and gas fired steam plants also have condensers, but they
usually are sized to get the steam back into hot water, not most of the
way down to ambient.  Some plants do cool the condensers with water,
rather than air; as one Canadian official, asked about ""thermal 
pollution"" de-icing a river, said, ""Up here, we view heat as a resource"".  

       Everybody runs closed-cycle boilers.  The water used is 
purified of solids, which otherwise crud up the boiler plumbing when
the water boils.  Purifying water for boiler use is a bigger job than 
cooling it, so the boiler water is recycled.",12,sci.electronics
13820,"
Unfortunately your phrasing is ambiguous.  Re-writing more carefully, we have
(at least) two possibilities.  The first:

Things called ""Mercedes"" are cars
That girl is called ""Mercedes""
Therefore that girl is a car

That is entirely valid as a piece of logical deduction.  It is not sound,
because the first statement is false.  Similarly, I would hold that Jim's
example is valid but not sound.

Another possible interpretation of what you wrote is:

There exists at least one car called ""Mercedes""
That girl is called ""Mercedes""
Therefore that girl is a car

-- which isn't valid.
",0,alt.atheism
10903,,2,comp.os.ms-windows.misc
6316,"
What's involved in getting bonded?  Anyone know if that's an option
recognized by NYS DMV?

Rod",8,rec.motorcycles
124,"}Dillon has published a letter in the Blue Press telling people
}""How to Bankrupt HCI"" by requesting information from them.
}
}Last time this idea went around in rec.guns, a couple of people
}said that HCI counts all information requestors as ""members"".
}
}Can anyone confirm or deny this?
}
}If true, what's the impact of HCI getting a few thousand new
}members?

Last I heard, HCI had something like 250K members to the NRA's 3 million.
If true, and they want to play duelling mandates, well ...",16,talk.politics.guns
479,"
	I'm not sure that you can distinguish between myth and legend so
neatly, or at all.  A myth is more than a single story.  The thought 
structure and world-paradigm in which that story is interpreted is as
important a part of the myth as the story itself.  Thus, I can think of
no story which is meant to be conveyed understandably from one person
to another within a single culture which won't rest upon that underlying
thought structure, and thus transmit some of that culture's mythical
""truths"" along with it.  ",19,talk.religion.misc
12753,"I am setting up a video-aid for a computer room for the teacher to share his
display with the class.

I have seen people using video projector, TV sets and large monitor to do
presentations before. I am told that there are three ways to connect video
projector: composite, Y/C & RGB.

Can anyone explain to me the difference and their likely costs?

Please reply to my INETNET E-mail account as well as posting in bulletin:
u129008@sparc20.nuc.edu.tw

I also like to know if there are TELNET or KERMIT for windows.",1,comp.graphics
10477,"...

That is if Mario makes it.

Pat Walker sounds like the type that would bring an AK-47 to a game
and take pot shots at Mario. (""stand STILL...dam sunavbich...HMFF"")
",10,rec.sport.hockey
11266,"
Oh, Your Highness?   And exactly why ""should"" the quotation
marks enclose ""laws,"" not ""must.""

In case you didn't notice, it's the function of the ""must""
that I wish to ironicise.


Perhaps the chimps that failed to evolve cooperative behaviour
died out, and we are left with the ones that did evolve such
behaviour, entirely by chance.

Are you going to proclaim a natural morality every time an
organism evolves cooperative behaviour?

What about the natural morality of bee dance?",0,alt.atheism
521,"
[KK] david

Yes?

[KK] give it a rest. will you ???

No.

[KK] it is increasingly becoming very annoying...

Barbarism is rather annoying for you, now isn't it, especially when it comes 
from from a country, Azerbaijan, that claims Turkey as its number one ally, 
protector, and mentor!

",17,talk.politics.mideast
12617,"

One can't.  The application may not have been started from a terminal
emulator; if it was, the terminal emulator may not still exist, and if
it does it may be in no condition to be ""pop[ped] to the top"" (eg, it
may be iconified).  And even if you can, it may not do what you want -
consider a virtual-root window manager like tvtwm, with the relevant
window in a portion of the virtual desktop that's outside the real
desktop.

Some (but not all) X terminal emulators provide environment variables
giving a window ID.  Even if such a thing is present in the
environment, it may not be what you want; it may correspond to a window
on a different server, for example.

					der Mouse",5,comp.windows.x
5166,"The following was published in the May 15th Rocky Mountain News.  I
guess I have some REAL ethical problems with the practices at this
church.  I understand that Baptism is an overriding factor.  I also
understand that this is not an honest way to proceed.  Unfortunately,
this is becoming more typical of congregations as the Second Coming is
perceived to approach.

There is a real element of disparation in this 'make it happen at any
cost' style of theology.  I wonder where TRUST IN THE LORD fits into
this equation?

Baptisms draw parents' ire -- Children at church carnival in Springs
told they'd be killed by bee stings if they didn't submit to religious
rite.

By Dick Foster -- Rocky Mountain News Southern Bureau

Colorado Springs -- Outraged parents say their children were lured to
a church carnival and then baptixed without their permission by a
Baptist minister.

Doxens of children, some as young as 8 years old and unaccompanied by
their parents, thought they were going to a carnival at the
Cornerstone Baptist Church, where there would be a big water fight,
free balloons, squirt guns and candy.

Before that May 1 carnival was over, however, children were whisked
into a room for religious instruction and told they should be
baptized.  In many cases they consented, although they or their
families are not of the Baptist faith.

The baptisms by the church have angered many parents, including
Paulette Lamontagne, a Methodist and mother of twin 8-year-old girls
who were baptized without her knowledge or consent.

'My understnading was they were going to a carnival.  I feel that's a
false pretense,' said Lamontagne.  Her daughters said the minister
told them they would be killed by bee stings if they were not
baptized.

Cornerstone church officials defended their actions.

'We take our instructions from the word of God and God has commanded
us to baptize converts.  No one can show me one passage in the Bible
where it says that parental permission is required before a child is
baptized,' said Dan Irwin, associate pastor of the Cornerstone Baptist
Church.

Church officials did not tell parents their children would be baptized
because 'they didn't ask,' Irwin said.

Many other parents also felt they were simply sending their children
to a carnival at the invitation of their children's friends who were
members of the Cornerstone Church.

Police said chhurch officials had broken on laws in baptizing the
children, but indicated the parents could pursue civil action.

-------------------------------------------
Aren't these the same behaviors we condemn
in the Hari Krishnas and other cults?

[I think the issues are more complex than the newspaper account
mentions.  First, I'm not entirely sure that parental consent is
absolutely required.  This would be extremely difficult, because of
the clear commandment to obey parents.  But if an older child insisted
on being baptized without their parents' consent, I might be willing
to do it.  However this would be a serious step, and would warrant
much careful discussion.  The problem I find here is not so much
parental consent as that there was nobody's consent.  Whether you
believe in infant baptism or not, baptism is supposed to be the sign
of entry into a Christian community.  If there isn't a commitment from
*somebody*, whether parent or child, and no intent to become part of
the Church, the baptism appears to be a lie.  Furthermore, it is
likely to raise serious practical problems.  What if the child is from
a baptist tradition?  Normally when he reaches the age of decision, he
would be expected to make a decision and be baptized.  But he already
has been, by a church claiming to be a Baptist church.  So does he get
rebaptized?  Neither answer is really very good.  If not, he's being
robbed of an experience that should be very significant to his faith.",15,soc.religion.christian
15627,"It is the new command with Dos 6 that allows you to erase your directory and
all the files in it, without first erasing the individual files.

-- ",2,comp.os.ms-windows.misc
13208,"

Have a look at Ed Belfour.


Belfour kicked Gerrard Gallant when the Wings played the 'Hawks
a couple of weeks ago. No penalty. No review. No suspension.
This was after he attacked Bob Probert in the previous period.
He was penalized for that.


Likewise Belfour. Too bad he goes down so much! :-)
",10,rec.sport.hockey
4729,"
[...stuff deleted...]

Computers are an excellent example...of evolution without ""a"" creator.
We did not ""create"" computers.  We did not create the sand that goes
into the silicon that goes into the integrated circuits that go into
processor board.  We took these things and put them together in an
interesting way. Just like plants ""create"" oxygen using light through 
photosynthesis.  It's a much bigger leap to talk about something that
created ""everything"" from nothing.  I find it unfathomable to resort
to believing in a creator when a much simpler alternative exists: we
simply are incapable of understanding our beginnings -- if there even
were beginnings at all.  And that's ok with me.  The present keeps me
perfectly busy.",0,alt.atheism
11246,"
Rick Tocchet was captain of the Flyers for several years before he was
traded to the Pens...

                                    -John Santore


=============================================================================
 ____________________                                
/                    \                   ""We break the surface tension 
\_________     ____   \                   with our wild kinetic dreams""
/             /    \   \                        -Rush, Grand Designs
\_______     /  (*) )   )
/           / /\___/   /                 Go Philadelphia Flyers!
\_____     / /        /
/         /  \_______/                   John Santore (jsbh@andrew.cmu.edu)
\________/   ",10,rec.sport.hockey
8805,"********* 1990 Integra LS for Sale *********

5 speed, sunroof, rear spoiler, new tires
59.7K miles

$ 7950 or best offer.

call 908-949-0878
     908-938-4101

email att!hotsoup!peng",7,rec.autos
12793,"-> Does that mean that they're gonna bring back the Biscayne and Bel
-> Air?

Or how about the 210?

george.howell%goucher@wb3ffv.ampr.org",7,rec.autos
523,": >over where it places its temp files: it just places them in its
: >""current directory"".

: I have to beg to differ on this point, as the batch file I use
: to launch cview cd's to the dir where cview resides and then
: invokes it.  every time I crash cview, the 0-byte temp file
: is found in the root dir of the drive cview is on.

This is what I posted that cview uses the root directory of the drive
cview is on.  However, since It has so much trouble reading large files
from floppy, I suspect that it uses the root directory of the drive the
image files are on.",1,comp.graphics
15723,"Yes, that's true, but you have to be clear exactly what is
an uninterpreted observation. It's pretty low level stuff.
'The sun shines' is already a LOT higher level than that. We
can agree that 'I perceive brightness' perhaps.

Huh? What do you mean 'all in the same situation?' Let's take me
and Dennis Kriz as examples. We're in pretty different situations,
but I think we can agree as to whether it's day or night. I don't
think we can agree as to whether or not abortion is morally
acceptable. Yet we are certainly in the same difference of
situations with respect to each other. Looks like weasel-words
to me, Frank. 

That's up to you, I guess.

This 'different situations' stuff is pretty confusing, Frank. How
do we decide if we are in the same situation? You mind explaining?

Huh? I don't think so. I think that people disagree about
fundamental goals.

-Ekr
",19,talk.religion.misc
2847,"
this borders on blasphemy.",9,rec.sport.baseball
16359,,17,talk.politics.mideast
16172,"Hi,

I have a HP LaserJet III for sale.  It's been printed for
less than 1500 pages according the self test report.  I
am asking $1000 for it.  If interested, please e-mail.",6,misc.forsale
9671,"Greetings all,
   Does anyone use some form of 3D input device?  I would like to hear any
information on any systems that people are currently using...

Please email responses. I will summarise if I get some feedback.
",1,comp.graphics
7261,"Looking for PostScript or Tex version of a paper called:
	""PUBLIC-KEY CRYPTOGRAPHY""

Written by:
	James Nechvatal
	Security Technology Group
	National Computer Systems Laboratory
	National Institute of Standards and Technology
	Gaithersburg, MD 20899

	December 1990

The version I obtained is plain text and all symbolic character
formatting has been lost.
",11,sci.crypt
9613,"I recently read in a book that the TIFF version 6.0 specification was due
to be released in the spring of 1992.  I am interested in finding out about
the new features of the TIFF spec (and if it is out).  Specifically, I need
to know if TIFF 6.0 supports VQ decompression and/or image
tiling.
",1,comp.graphics
5431,"
Please forgive all the inclusions. I suppose they are neccessary to follow
the argument.

My point is that ""if life has meaning or importance then we should try
to find that meaning or importance"" which is almost a tautology. (I hope
I'm not being too patronizing.) One term for that meaning is ""Creator"",
though that is not obvious from my above argument.


(It's more like ""I think, therefore I am, therefore God is."")


Unfortunately the term ""religious"" is ambiguous to me in this context.
I could say that searching for meaning in life is by definition being
religious. I could say cult followers by definition have given up on 
the search.

If you want ""meaning"" why not search for the truth?

So far, my understanding of Christianity is congruent with my understanding
of truth. There have been many before me who have come to conclusions 
that are worded in ways that make sense to me. By no means does that imply
that I understand everything. ",15,soc.religion.christian
6237,"
Welcome aboard!  And, since I haven't seen this yet this year (but all
preceding years), let me say:",10,rec.sport.hockey
12728,"Are there any widgets, function 
	librarys for drawing networks, 
	graphs etc ? (Not tree views) 
	Freeware, shareware, comercial...
	Like this, for instance:
                                                               
                          O
                          |
                          |
                O---------O=======>O
               / \        |
              /   \       |
        O----O.....O      O
            / \
           /   \ 
          O     O

	* Just by giving the associations 
	  between the nodes. Automatic
	  layout generation.

	* It would be nice if any node 
	  symbols could be used. Maybe 
	  even to insert widgets as nodes.

	* Using different line styles etc.
	  for describing associations.

	Any information would be appreciated,
	thanks in advance,",5,comp.windows.x
10111,"
I don't think they provide homeopaths, heck the heir apparent was trying to 
promote Osteopaths to the ranks of eligibility a couple of years back... It 
pleased my family no end, since I'm at an Osteopathic school, sort of 
validated it for them...then I told them that the name was the same but the 
practice was different....oh.
	If you're seeking validation for your philosophy on the strength of 
the national health service adopting it, I suggest that you are not very 
sure of the validity of your philosophy. I believe in 1946, the NHS was 
still having its nurses taught the fine art of ""cupping"", which is the 
vacuum extraction of intradermal fluids by means of heating a cup, placing 
it on the afflicted site and allowing it to cool.
	I wouldn't take my sick daughter to a homeopath.
",13,sci.med
9435,"

",8,rec.motorcycles
8869,"

If I don't think my belief is right and everyone else's belief is wrong,
then I don't have a belief. This is simply what belief means. Where does
the authority for a belief come from? Nowhere, for a belief is itself
authoratative. If I produce authority for a belief, where will I find
authority for my belief in the legitimacy of the authority. In short, 
the mind has to start somewhere. (By the way, the majority of Christians,
i.e. Catholics, believe in the authority of the Church, and derive the
authority of the Bible from its acceptance by the Church.)",15,soc.religion.christian
2346,"


The Honda ST1100 was designed by Honda in Germany, originally for the 
European market, as competition for the BMW 'K' series.  Check it out.

Tony",8,rec.motorcycles
